hostname,ip_address,status,error,collected_at,os_family,distro_id,distro_pretty_name,distro_version_id,kernel,init_system,services_running_count,services_sample,pkg_manager,pkg_count,pkg_sample,python_installed,python_version,zabbix_agent_installed,zabbix_agent_version,qualys_agent_installed,qualys_agent_version
cac-hml03,10.11.136.14,ok,,2025-09-11 07:40:19,linux,centos,CentOS Linux 7 (Core),7,3.10.0-862.3.2.el7.x86_64,systemd,31,abrt-oops.service;abrtd.service;auditd.service;chronyd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;lvm2-lvmetad.service;netbackup.service;NetworkManager.service;nrpe.service;polkit.service;qualys-cloud-agent.service;rpcbind.service;rsyslog.service;smartd.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,917,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;SDL;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-console-notification;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client;abrt-tui;acl;adwaita-cursor-theme,yes,2.7.5,yes,6.0.9,yes,7.2.0
toolstelecom-cel-prd08,10.11.137.223,ok,,2025-09-11 07:40:20,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1127.13.1.el7.x86_64,systemd,38,abrt-oops.service;abrtd.service;atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;lvm2-lvmetad.service;mariadb.service;mcelog.service;netbackup.service;NetworkManager.service;ntpd.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rngd.service;rsyslog.service;sendmail.service;sm-client.service;smartd.service;smb.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vsftpd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,996,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;SDL;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-console-notification;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client;abrt-tui;acl;adobe-mappings-cmap,yes,2.7.5,yes,5.0.5,yes,6.3.0
VM-SRVTEL-AV02,10.12.0.3,ok,,2025-09-11 07:40:20,linux,centos,CentOS Linux 7 (Core),7,3.10.0-957.10.1.el7.x86_64,systemd,32,auditd.service;crond.service;dbus.service;eraagent.service;getty@tty1.service;gssproxy.service;httpd.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;mysqld.service;nmb.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;restorecond.service;rpc-gssd.service;rpcbind.service;rsyslog.service;smb.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;tomcat.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;webmin.service;winbind.service,rpm,671,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-ppp;NetworkManager-tui;NetworkManager-wifi;acl;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;apache-commons-collections;apache-commons-daemon;apache-commons-dbcp;apache-commons-logging;apache-commons-pool;apr;apr-util;atk;audit;audit-libs;audit-libs-python;authconfig;autofs;autogen-libopts;avahi-autoipd;avahi-libs;avalon-framework;avalon-logkit,yes,2.7.5,no,,yes,7.2.0
sunlight1,10.32.9.253,ok,,2025-09-11 07:40:20,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.41.1.el7.x86_64,systemd,25,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;netbackup.service;polkit.service;qualys-cloud-agent.service;rpcbind.service;rsyslog.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,733,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;apr;apr-util;at;atk;atop;audit;audit-libs;augeas-libs,yes,2.7.5,yes,5.0.15,yes,7.2.0
gedwebdavhmg01,10.51.10.139,ok,,2025-09-11 07:40:20,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.41.1.el7.x86_64,systemd,33,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;httpd.service;irqbalance.service;konea.service;kschedulerconsole.service;logstash.service;lvm2-lvmetad.service;metricbeat.service;netbackup.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rpc-gssd.service;rpc-statd.service;rpcbind.service;rsyslog.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,733,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;apr;apr-util;at;atk;atop;audit;audit-libs;augeas-libs,yes,2.7.5,yes,5.0.0,yes,7.2.0
algargedhmg02,10.51.10.147,ok,,2025-09-11 07:40:20,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.41.1.el7.x86_64,systemd,26,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;logstash.service;lvm2-lvmetad.service;netbackup.service;ntpd.service;polkit.service;qualys-cloud-agent.service;rpcbind.service;rsyslog.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,731,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;apr;apr-util;at;atk;atop;audit;audit-libs;augeas-libs,yes,2.7.5,yes,5.0.15,yes,7.2.0
algarcatprodhmg01,10.51.10.142,ok,,2025-09-11 07:40:20,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.36.2.el7.x86_64,systemd,30,auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;logstash.service;lvm2-lvmetad.service;metricbeat.service;netbackup.service;oddjobd.service;polkit.service;postfix.service;qualys-cloud-agent.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,482,GeoIP;NetworkManager-libnm;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;audit;audit-libs;augeas-libs;authconfig;autofs;autogen-libopts;avahi-libs;basesystem;bash;bc;bind-export-libs;bind-libs;bind-libs-lite;bind-license;bind-utils,yes,2.7.5,yes,5.0.15,yes,7.2.0
vm-cacti-capacidade3,10.11.0.100,ok,,2025-09-11 07:40:19,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.119.1.el7.x86_64,systemd,42,abrt-oops.service;abrtd.service;atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;httpd.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;lvm2-lvmetad.service;mariadb.service;mcelog.service;netbackup.service;NetworkManager.service;nrpe.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rngd.service;rpcbind.service;rsyslog.service;sendmail.service;sm-client.service;smartd.service;smb.service;snmpd.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vsftpd.service;vxpbx_exchanged.service;webmin.service;zabbix-agent.service,rpm,1145,GeoIP;ImageMagick;MariaDB-client;MariaDB-common;MariaDB-compat;MariaDB-devel;MariaDB-server;MariaDB-shared;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;OpenEXR-libs;PyYAML;SDL;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg,yes,3.6.8,yes,6.0.9,yes,7.2.0
algargedhmg-rabbit02,10.51.10.151,ok,,2025-09-11 07:40:21,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.36.2.el7.x86_64,systemd,32,auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;metricbeat.service;netbackup.service;NetworkManager.service;ntpd.service;oddjobd.service;polkit.service;postfix.service;qualys-cloud-agent.service;rpc-gssd.service;rpc-statd.service;rpcbind.service;rsyslog.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,493,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;audit;audit-libs;augeas-libs;authconfig;autofs;autogen-libopts;avahi-libs;basesystem;bash;bc;bind-export-libs,yes,2.7.5,yes,5.0.15,yes,7.2.0
ptlogpx01,10.11.148.205,ok,,2025-09-11 07:40:20,linux,rocky,Rocky Linux 8.9 (Green Obsidian),8.9,4.18.0-372.16.1.el8_6.x86_64,systemd,28,auditd.service;chronyd.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;mysqld.service;NetworkManager.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sshd.service;sssd.service;start_portal.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;user@0.service;vgauthd.service;vmtoolsd.service;zabbix-agent.service,rpm,692,NetworkManager;NetworkManager-initscripts-updown;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;acl;ampagent;annobin;audit;audit-libs;audit-libs;augeas-libs;authselect;authselect-libs;autofs;avahi-libs;basesystem;bash;bind-libs;bind-libs-lite;bind-license;bind-utils;binutils;biosdevname;brotli;brotli-devel;bzip2-libs;c-ares;ca-certificates;certmonger,no,,yes,5.0.41,yes,7.2.0
algarcatprodprd01,10.51.10.173,ok,,2025-09-11 07:40:21,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.41.1.el7.x86_64,systemd,29,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;netbackup.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,731,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;apr;apr-util;at;atk;atop;audit;audit-libs;augeas-libs,yes,2.7.5,yes,5.0.15,yes,7.2.0
ftp-internal01,10.11.136.238,ok,,2025-09-11 07:40:19,linux,rhel,Red Hat Enterprise Linux 8.10 (Ootpa),8.10,4.18.0-553.40.1.el8_10.x86_64,systemd,33,atd.service;auditd.service;certmonger.service;chronyd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;mariadb.service;netbackup.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;user@0.service;vgauthd.service;vmtoolsd.service;vsftpd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,1066,NetworkManager;NetworkManager-initscripts-updown;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adcli;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;annobin;apr;apr-util;apr-util-bdb;apr-util-openssl;at;atk;atop,yes,3.6.8,yes,6.0.39,yes,7.2.0
algarcatprodprd02,10.51.10.174,ok,,2025-09-11 07:40:21,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.41.1.el7.x86_64,systemd,30,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;logstash.service;lvm2-lvmetad.service;netbackup.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,731,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;apr;apr-util;at;atk;atop;audit;audit-libs;augeas-libs,yes,2.7.5,yes,5.0.0,yes,7.2.0
ptloghx01,10.11.148.204,ok,,2025-09-11 07:40:20,linux,rocky,Rocky Linux 8.6 (Green Obsidian),8.6,4.18.0-372.9.1.el8.x86_64,systemd,30,auditd.service;chronyd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;mysqld.service;NetworkManager.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sshd.service;sssd.service;start_portal.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;user@0.service;user@1000.service;vgauthd.service;vmtoolsd.service;zabbix-agent.service,rpm,683,NetworkManager;NetworkManager-initscripts-updown;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;acl;ampagent;annobin;audit;audit-libs;audit-libs;augeas-libs;authselect;authselect-libs;autofs;avahi-libs;basesystem;bash;bind-libs;bind-libs-lite;bind-license;bind-utils;binutils;biosdevname;brotli;brotli-devel;bzip2-libs;c-ares;ca-certificates;certmonger,no,,yes,5.0.25,yes,7.2.0
algargedhmg01,10.51.10.146,ok,,2025-09-11 07:40:20,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.41.1.el7.x86_64,systemd,27,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;logstash.service;lvm2-lvmetad.service;metricbeat.service;netbackup.service;ntpd.service;polkit.service;qualys-cloud-agent.service;rpcbind.service;rsyslog.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent2.service,rpm,731,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;apr;apr-util;at;atk;atop;audit;audit-libs;augeas-libs,yes,2.7.5,yes,5.0.0,yes,7.2.0
algargedprd-service01,10.51.10.177,ok,,2025-09-11 07:40:21,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.41.1.el7.x86_64,systemd,31,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;heartbeat.service;irqbalance.service;konea.service;kschedulerconsole.service;logstash.service;lvm2-lvmetad.service;metricbeat.service;netbackup.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rpcbind.service;rsyslog.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent2.service,rpm,734,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;apr;apr-util;at;atk;atop;audit;audit-libs;augeas-libs,yes,2.7.5,yes,5.0.0,yes,7.2.0
crm-prd-visao03,10.51.10.79,ok,,2025-09-11 07:40:22,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1127.8.2.el7.x86_64,systemd,36,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;heartbeat.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;metricbeat.service;netbackup.service;NetworkManager.service;nrpe.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sendmail.service;sm-client.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;wildfly.service;zabbix-agent.service,rpm,747,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;at;atk;audit;audit-libs;augeas-libs;authconfig;autofs;autogen-libopts,yes,2.7.5,yes,5.0.5,yes,7.2.0
crm-prd-visao01,10.51.10.75,ok,,2025-09-11 07:40:22,linux,centos,CentOS Linux 7 (Core),7,3.10.0-862.3.2.el7.x86_64,systemd,41,abrt-oops.service;abrtd.service;atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;heartbeat.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;lvm2-lvmetad.service;mcelog.service;metricbeat.service;netbackup.service;NetworkManager.service;nrpe.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rngd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;wildfly.service;zabbix-agent.service,rpm,936,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;SDL;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-console-notification;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client;abrt-tui;acl;adwaita-cursor-theme,yes,2.7.5,yes,5.0.5,yes,7.2.0
